postcode,Avg_Price,MAE,Median_Accuracy
WC2N 4LE,96450000.0,79407852.39484549,17.669411721259223
SE1 4WW,83950000.0,78207712.51692139,6.840128032255649
E1 1ES,78943450.0,77702632.6340916,1.5717800094984398
WC2B 6LE,82803900.0,77573298.81244934,6.316853659731805
N7 0FN,81495000.0,77465199.72153333,4.944843583614542
RM1 3RT,77650000.0,76827526.20054632,1.0592064384464521
SW1H 9NB,86197501.0,76647405.66866371,11.079318101503063
WC2R 1BH,81345000.0,76461179.40270698,6.003836249668723
WC2H 7JY,83900000.0,76058852.43112001,9.345825469463648
EC2A 2BX,87470826.0,76000838.17147405,13.112929593835034
EC1Y 8RQ,75309000.0,75584304.6324996,0.0
TW14 8EE,77885506.0,75429637.57870406,2.977480084491205
W1S 2SA,84000000.0,74629358.98138028,11.15552502216633
SE26 4PU,75150000.0,74402568.44388327,0.9945862356842667
SW1Y 4LR,78000000.0,74064126.6879959,5.045991425646292
EC2V 6EN,76000000.0,73392196.2883936,3.4313206731663115
W1T 2AW,80750000.0,73090743.99715601,9.48514675274798
SW1Y 6QU,77500000.0,72949160.81926297,5.872050555789727
TW6 3AF,74493000.0,72875531.19319963,2.1713030845856167
EC3V 9BQ,76500000.0,72364761.63286753,5.405540349192776
CR9 4AA,73000000.0,71587761.6625866,1.9345730649498591
WC1V 6DF,80000000.0,70576877.06934875,11.778903663314054
UB6 0AH,72850000.0,70483633.18284604,3.2482729130459376
W2 1TT,79500000.0,70459960.91445813,11.371118346593562
W1S 4RE,74000000.0,70374530.47369312,4.899283143657954
W1T 2NU,80750000.0,70011576.5514272,13.298357211854864
E1 2JL,75100000.0,69934916.34344983,6.877608064647362
WC2B 4RD,84976000.0,69757371.56542194,17.90932549729108
RM7 7PN,70500000.0,69312003.27244678,1.6851017412102323
TW4 6JR,71327000.0,69294516.14081627,2.8495294337119645
E20 1DB,70205519.75,69294096.16488081,34.39673511509873
WC1N 1EX,85000000.0,69286396.20927836,18.48659269496663
EC4N 1SE,76000000.0,68716844.36221024,9.583099523407583
