postcode,Avg_Price,MAE,Median_Accuracy
W1S 4EF,69189235.0,65711560.5,5.0263230978056015
NW10 6SN,67000000.0,65649679.875,2.0154031716417933
EC4N 1SE,76000000.0,65594499.0,13.691448684210528
SE1 4WW,83950000.0,65401900.0,22.094222751637886
E14 2EH,70000000.0,65285328.5,6.735245000000006
UB3 1DA,66100000.0,65151819.0625,1.4344643532526504
EC2R 8AR,116557.0,64981115.0,0.0
NW2 7AP,69000000.0,64779863.0,6.116140579710148
HA9 0JJ,65674000.0,64675263.5,1.5207486981149287
W11 4UL,66052500.0,64526828.53125,34.27474290630975
W1J 8PE,69000000.0,63480112.5,7.999836956521747
WC1V 7PU,76037656.0,63416035.0,16.59917159992412
SW1H 9NB,86197501.0,63322139.0,26.538312288194987
SW7 5PU,2750000.0,63214890.0,25.510521739130436
WC1B 5EG,74000000.0,63191590.0,14.605959459459456
EC3A 7LQ,16000000.0,63156064.0,0.0
SE16 3FX,63610000.0,62821655.5,1.239340512498032
WC1N 1EX,85000000.0,62416510.0,26.568811764705885
W6 0LE,62754364.0,62397347.21875,0.5689114804031732
EC3N 1DD,171849.0,62305631.0,0.0
WC1H 8AA,80745000.0,62296742.0,32.649321557001684
EC1V 3RH,66995810.0,62196844.5,7.1630830345957435
SW19 1DD,64310000.0,62152410.0,3.354983672834706
WC2N 4EA,72338918.25,62075018.5625,15.53682115085536
WC2B 4RD,84976000.0,62070174.0,26.955641592920358
SW1Y 4SE,70768000.0,62044265.0,12.32723123445625
N7 9QE,63771732.0,61774822.25,51.22268432800636
W1B 3BE,63200000.0,61531299.125,2.6403494857595007
TW6 3AF,74493000.0,60981346.0,18.13815257809459
EC2N 2EN,19645000.0,60877232.0,0.0
E1 2JL,75100000.0,60843351.0,18.983553928095873
W1W 5QA,63748909.0,60775127.25,4.955803677940267
EC2N 2QP,19885000.0,60637232.0,0.0
EC4A 3AG,73800000.0,60571790.0,17.92440379403793
SE1 0BT,64250000.0,60531495.5,5.787555642023349
W1S 4QR,62500000.0,60525112.25,3.159820400000001
TW9 4LT,62050000.0,60496874.875,2.5030219580983015
NW1 1AS,62580000.0,60458366.5,3.3902740492169983
CR0 4UQ,63150000.0,60448771.6875,4.709106208408954
NW5 2HB,61427347.44444445,60253306.55555555,83.98129340277778
SW1V 2SA,80000000.0,60127408.0,24.840739999999997
SE1 7NQ,66979565.0,59879934.5,10.599696340219595
EC2R 7HH,104000.0,59716888.0,0.0
E15 1AT,72350000.0,59459331.0,17.817096060815487
